Formula_mono_iso_wt_nat	Formula
509.9851714	C12H12N6Na2O10S2
510.1056636	C20H22N4O10S
510.1824574	C27H30N2O6S
510.2101119	C25H34O11
510.2267055	C30H30N4O4
510.9756508	C14H14N3O12PS2
511.0869296	C15H23N5O11P2
511.1128373	C20H21CaN7O7
511.2239879	C25H37NO8S
512.0548684	C19H17N6NaO6S2
512.215866	C27H32N2O8
512.2515091	C27H45IO
512.268747	C26H42NO7S-
512.2774036	C30H40O7
513.0063098	C9H18N5O14P3
513.1634961	C26H27NO10
513.1998816	C27H31NO9
513.2335818	C24H31N7O6
513.2587339	C26H35N5O6
514.1093092	C22H22N6O5S2
514.1151618	C26H27ClN2O3S2
514.1654426	C32H18N8
514.2202827	C28H34O9
514.2274933	C22H34N4O10
514.2368762	C33H30N4O2
514.2930537	C30H42O7
515.0250896	C12H21NO17S2
515.0454587	C13H19N5O13P2
515.0794061	C19H17N9O5S2
515.1791462	C26H29NO10
515.2883027	C29H41NO7
515.2916735	C26H45NO7S
515.3011893	C26H46NO7P
516.091012	C16H26N2O13P2
516.1267762	C25H24O12
516.1331019	C26H25N2NaO6S
516.1784179	C30H28O8
516.1992007	C14H33N10O7PS
516.1995472	C27H32O10
516.2723183	C29H40O8
516.2934476	C26H44O10
516.3087038	C30H44O7
516.3095722	C31H48O2S2
516.3450893	C31H48O6
517.1074339	C24H24ClN3O6S
517.1631189	C23H27N5O7S
517.2709381	C25H43NO8S
517.8875803	C17H12I2O3
518.1060408	C24H22O13
518.1590198	C30H22N4O5
518.1788118	C26H30O11
518.1940679	C30H30O8
518.2151973	C27H34O10
518.2562268	C25H44O7P2
518.2679818	C29H39FO7
518.2893057	C30H38N4O4
518.3032245	C33H42O5
518.3157953	C33H38N6
518.3243538	C30H46O7
518.3818687	C28H54O8
518.412381	C36H54O2
519.0994728	C20H21N7O6S2
519.1133172	C24H23O13
520.0794321	C30H16O9
520.101247	C20H20N6O9S
520.1419441	C27H30Cl2O6
520.1580764	C25H28O12
520.1944619	C26H32O11
520.2227813	C28H37ClO7
520.3036184	C29H44O8
520.3397659	C26H51NO7P
520.3400039	C30H48O7
521.0113952	C11H18N5O13P3
521.0811755	C14H25N3O14P2
522.1103719	C19H22N8O6S2
522.1355298	C30H26CaO6
522.1373409	C24H26O13
522.1737264	C25H30O12
522.2101119	C26H34O11
522.2464974	C27H38O10
522.355416	C26H53NO7P
522.9729012	C10H16N5O12P3S
522.9906598	C10H16N5O14P3
523.0270453	C11H20N5O13P3
523.2053609	C25H33NO11
523.2682359	C29H37N3O6
523.9746754	C10H15N4O15P3
524.225762	C26H36O11
524.2725143	C27H38F6O3
524.4593312	C36H60O2
524.8933939	C15H13I2NO4
525.2475005	C28H35N3O7
525.2646071	C20H39N5O11
525.293782	C27H43NO9
525.3301675	C28H47NO8
526.0032833	C16H18N2O12S3-2
526.0688367	C16H24N4O10P2S
526.1213275	C19H23N6O10P
526.1686411	C24H30O13
526.2871397	C24H40N5O8
526.2876883	C24H40N5O8
526.9855744	C9H16N5O15P3
527.0761132	C16H25N4O10P2S
527.1592561	C24H31O11S-
527.1791462	C27H29NO10
527.2326383	C20H37N3O13
528.0546264	C16H22N2O14P2
528.1420324	C30H24O9
528.1631617	C27H28O11
528.1842911	C24H32O13
528.2148034	C32H32O7
528.2159462	C29H33FO8
528.2723183	C30H40O8
529.0862609	C16H25N3O13P2
529.1947962	C27H31NO10
529.2759001	C31H41ClFNO3
529.3999846	C32H53N2O4
530.0702765	C16H24N2O14P2
530.2264307	C27H34N2O9
530.2515828	C29H38O9
530.2879683	C30H42O8
530.3090977	C27H46O10
530.4698959	C35H62O3
531.0655255	C15H23N3O14P2
531.101911	C16H27N3O13P2
531.1803953	C26H31Cl2N5O3
531.2468318	C28H37NO9
532.072255	C22H20N4O8S2
532.0859266	C16H26N2O14P2
532.1216909	C25H24O13
532.1382844	C30H20N4O6
532.2308474	C28H36O10
532.2672329	C29H40O9
532.2836319	C30H41FO7
532.3036184	C30H44O8
532.3069892	C27H48O8S
532.428031	C37H56O2
533.0811755	C15H25N3O14P2
533.9504033	C16H9N4Na3O9S2
534.1009554	C24H22O14
534.1373409	C25H26O13
534.1525971	C29H26O10
534.1737264	C26H30O12
534.2101119	C27H34O11
534.2253681	C31H34O8
534.2828829	C29H42O9
534.3192685	C30H46O8
534.3206059	C31H42N4O4
534.4225517	C40H54
535.1082319	C24H23O14
535.1114605	C27H21NO11
535.1966078	C25H30FN3O9
535.2219544	C31H29N5O4
535.4025446	C35H53NO3
536.0444557	C14H22N2O16P2
536.1166055	C24H24O14
536.2046326	C30H32O9
536.2673849	C28H42Cl2N4O22
536.298533	C29H44O9
536.3865602	C35H52O4
536.4382018	C40H56
537.0760902	C14H25N3O15P2
537.1059812	C30H19NO9
537.512095	C34H67NO3
538.0899968	C30H18O10
538.1111262	C27H22O12
538.2113611	C26H36Cl2N4O4
538.2930537	C32H42O7
538.3042871	C31H42N2O6
538.3923142	C37H50N2O
538.4538519	C40H58
538.9678158	C10H16N5O13P3S
539.1144542	C21H25N5O8S2
539.1450636	C23H26N5NaO7S
539.2802572	C21H41N5O11
539.6262325	C10Cl12
539.75708	C15H12Br4O2
540.1631617	C28H28O11
540.1842911	C25H32O13
540.3087038	C32H44O7
540.4079643	C37H52N2O
540.4695019	C40H60
541.0012245	C10H18N5O15P3
541.0611088	C15H21N5O13P2
541.2060296	C27H31N3O9
541.2110267	C26H37Cl2N3O5
541.2920674	C24H47NO10S
541.3039527	C31H43NO7
541.9130963	C15H10O16S3
542.0348237	C18H18N6O8S3
542.1212969	C30H22O10
542.1999412	C25H34O13
542.3144578	C34H42N2O4
543.101911	C17H27N3O13P2
543.1101537	C17H26N3O15P
543.1740608	C27H29NO11
543.1763726	C22H31Cl2N7O5
543.1981808	C23H34N3O10P
543.2176569	C22H33N5O11
544.0859266	C17H26N2O14P2
544.1580764	C27H28O12
544.1847824	C23H36N4O5S3
544.2308474	C29H36O10
544.2461035	C33H36O7
544.5008021	C40H64
545.0109546	C19H16N5NaO7S3
545.1175611	C17H29N3O13P2
545.1955841	C20H35NO16
545.233307	C22H35N5O11
545.3002048	C31H39N5O4
546.0651911	C16H24N2O15P2
546.0991385	C22H22N6O7S2
546.1015766	C17H28N2O14P2
546.1068287	C18H26O19
546.1525971	C30H26O10
546.2366015	C31H34N2O7
546.2828829	C30H42O9
546.3403978	C28H50O10
546.4072956	C37H54O3
546.5164521	C40H66
547.0604401	C15H23N3O15P2
547.0962173	C20H26ClN5O7S2
547.0968256	C16H27N3O14P2
547.1226939	C27H21N3O10
547.1947487	C20H39NO12P2
547.2794693	C30H37N5O5
548.0444557	C15H22N2O16P2
548.0808412	C16H26N2O15P2
548.225762	C28H36O11
548.2621475	C29H40O10
548.2733809	C28H40N2O9
548.298533	C30H44O9
548.4076895	C33H56O6
548.5321022	C40H68
549.1271106	C28H23NO11
549.2636828	C29H38F3N3O2S
550.0601058	C15H24N2O16P2
550.09587	C24H22O15
550.141672	C21H26N8O6S2
550.1434889	C24H26N2O13
550.2050266	C27H34O12
550.2679016	C31H38N2O7
550.2777976	C29H42O10
550.3016018	C28H38N8O4
550.4174664	C40H54O
550.4961106	C35H66O4
551.1063751	C27H21NO12
551.152962	C21H26N7O9P
552.1824742	C23H32N6O6S2
552.218945	C28H39Cl3N4O
552.2736557	C33H36N4O4
552.2934476	C29H44O10
552.3311705	C31H44N4O5
552.3635333	C27H48N6O6
552.4331164	C40H56O
554.046057	C18H18N8O7S3
554.0541997	C22H19N4NaO8S2
554.1568909	C32H31BrN2O2
554.2444057	C22H42N4O8S2
554.2515828	C31H38O9
554.2879683	C32H42O8
554.2893057	C33H38N4O4
554.3243538	C33H46O7
554.4546397	C33H62O6
554.9306804	C10H15N5O13P2Se
555.1960586	C26H37NO8S2
555.2104463	C29H33NO10
556.1322502	C20H25FN8O6S2
556.136947	C31H24O10
556.1594138	C29H24N4O8
556.1792057	C25H32O14
556.2155912	C26H36O13
556.2461035	C34H36O7
556.3036184	C32H44O8
556.7481721	C9H6I3NO3
557.1250189	C21H27N5O9S2
557.1886036	C27H26F3N5O5
557.1897108	C28H31NO11
557.2485631	C27H35N5O8
558.1064723	C25H29BrF2O7
558.1948558	C25H34O14
558.2226827	C29H30N6O6
558.2530004	C33H35FN2O5
558.3192685	C32H46O8
559.0716735	C15H23N5O14P2
559.1332111	C18H31N3O13P2
559.3145174	C31H45NO8
560.0789499	C15H24N5O14P2
560.0808412	C17H26N2O15P2
560.1224787	C19H28O19
560.1648456	C18H34N4O12P2
560.225762	C29H36O11
560.2419925	C27H42Cl2N2O6
560.2733809	C29H40N2O9
560.3349185	C32H48O8
560.3533625	C25H48N6O8
560.4229457	C38H56O3
561.1124757	C17H29N3O14P2
561.2645865	C34H40ClNO4
561.2951194	C31H39N5O5
561.3526343	C29H47N5O6
562.0964913	C17H28N2O15P2
562.1475117	C30H26O11
562.1627678	C34H26O8
562.2414121	C29H38O11
562.2467722	C35H34N2O5
562.2580056	C34H34N4O4
562.3155205	C32H42N4O5
562.3505686	C32H50O8
562.3810808	C40H50O2
562.4022102	C37H54O4
563.098319	C23H30Cl2NNa2O6P
563.2236107	C26H37N5O5S2
563.2586588	C26H45NO8S2
563.3011893	C30H46NO7P
564.0393703	C15H22N2O17P2
564.0757558	C16H26N2O16P2
564.1479056	C26H28O14
564.1842911	C27H32O13
564.2278873	C22H36N4O13
564.2934476	C30H44O10
564.3100412	C35H40N4O3
564.3596935	C31H52N2O5S
564.3967309	C40H52O2
565.0710048	C15H25N3O16P2
565.0929756	C17H30Cl2N5O8PS
565.1141756	C22H32ClN3O6S3
565.1220252	C28H23NO12
565.168612	C22H28N7O9P
565.2159256	C27H35NO12
565.2707551	C21H39N7O11
565.3587823	C27H47N7O6
565.4090865	C31H55N3O6
565.5433952	C36H71NO3
566.0550204	C15H24N2O17P2
566.0647811	C14H23N8NaO9S3
566.1212969	C32H22O10
566.1521228	C27H31N2NaO6S2
566.2151973	C31H34O10
566.2727122	C29H42O11
566.3090977	C30H46O10
566.412381	C40H54O2
567.3130776	C32H45N3O4S
567.3174713	C30H47O10-
567.3771177	C31H53NO8
568.1693098	C28H28N2O11
568.2818371	C28H44N2O8S
568.2883623	C29H44O11
568.3036184	C33H44O8
568.3049558	C34H40N4O4
568.3400039	C34H48O7
568.428031	C40H56O2
569.2260964	C30H35NO10
570.0888795	C19H28Cl2N6O6S2
570.1948558	C26H34O14
570.3192685	C33H46O8
570.8002076	C11H12I3NO2
572.3349185	C33H48O8
572.4542113	C35H60N2O42
573.0873236	C16H25N5O14P2
573.1406827	C20H28N7O9PS
573.2241782	C29H36ClN3O7
573.2257192	C27H35N5O7S
573.2798633	C28H39N5O8
573.3315049	C33H43N5O4
574.2135746	C24H30N8O9
574.2777976	C31H42O10
574.289031	C30H42N2O9
574.3141831	C32H46O9
575.0021433	C17H17N7O8S4
575.0583454	C15H24N5O13P3
575.1281257	C18H31N3O14P2
575.1558239	C28H30ClNO10
575.1816615	C23H34ClN5O8S
575.2090065	C31H33N3O6S
575.3107695	C32H41N5O5
576.1267762	C30H24O12
576.2624223	C36H36N2O5
576.2736557	C35H36N4O4
576.4178603	C38H56O4
577.0822382	C15H25N5O15P2
577.2311817	C32H35NO9
578.0550204	C16H24N2O17P2
578.1424263	C30H26O12
578.1635557	C27H30O14
578.1999412	C28H34O13
578.2628162	C32H38N2O8
578.3607393	C36H50O6
578.3818687	C33H54O8
578.4546397	C35H62O6
579.1376753	C29H25NO12
579.1708321	C27H31O14
579.1842621	C23H30N7O9P
579.8950402	C6H17O21P5
580.0342849	C15H22N2O18P2
580.136947	C33H24O10
580.1428202	C26H28O15
580.1733325	C34H28O9
580.1792057	C27H32O14
580.2155912	C28H36O13
580.2573369	C35H36N2O6
580.3121664	C29H40N8O5
580.3458771	C28H52O12
580.3611333	C32H52O9
580.5430608	C37H72O4
581.2638193	C33H35N5O5
581.2656698	C21H39N7O12
581.2908219	C23H43N5O12
582.0706155	C26H14N8O7S
582.1584703	C26H30O15
582.2054373	C18H38N4O15S
582.2478348	C33H34N4O6
582.272987	C35H38N2O6
582.2842204	C34H38N4O5
582.3192685	C34H46O8
582.4342982	C30H62O10
583.2794693	C33H37N5O5
583.2813198	C21H41N7O12
584.2273974	C34H32MgN4O4
584.2634849	C33H36N4O6
584.2832769	C29H44O12
584.3097664	C32H44N2O8
584.3151265	C38H40N4O2
584.3349185	C34H48O8
584.4229457	C40H56O3
584.4288189	C33H60O8
584.9369901	C15H17I2N5O4
585.172598	C28H29N2O12-
585.2104424	C35H36ClNO3S
585.2798633	C29H39N5O8
585.2857365	C22H43N5O13
585.9987129	C18H16N6Na2O8S3
586.1686411	C29H30O13
586.2414121	C31H38O11
586.279135	C33H38N4O6
586.3141831	C33H46O9
586.318827	C30H52O7P2
586.3254165	C32H46N2O8
586.3505686	C34H50O8
586.3869541	C35H54O7
586.9620756	C10H17N5O16P4
587.0665881	C16H23N5O15P2
587.9460912	C10H16N4O17P4
588.1267762	C31H24O12
588.1842911	C29H32O13
588.294785	C33H40N4O6
588.3298331	C33H48O9
589.0710048	C17H25N3O16P2
589.0822382	C16H25N5O15P2
589.1073903	C18H29N3O15P2
589.1437758	C19H33N3O14P2
589.171474	C29H32ClNO10
590.1026393	C17H28N4O15P2
590.1060408	C30H22O13
590.2628162	C33H38N2O8
590.2893057	C36H38N4O4
590.3104351	C33H42N4O6
590.5124526	C36H70MgO4
591.05326	C15H24N5O14P3
591.310633	C32H44F3N3O2S
592.1792057	C28H32O14
592.3247478	C32H48O10
592.3260852	C33H44N4O6
592.3611333	C33H52O9
592.3777268	C38H48N4O2
593.1474856	C22H27N9O7S2
593.3002048	C35H39N5O4
594.1584703	C27H30O15
594.1948558	C28H34O14
594.272987	C36H38N2O6
594.3417352	C33H46N4O6
594.5223254	C37H70O5
595.0117892	C13H20N5O16P3
595.1446174	C30H27O13
595.1657467	C27H31O15
596.1377349	C26H28O16
596.1741204	C27H32O15
596.288637	C36H40N2O6
596.298533	C34H44O9
596.3504149	C40H44N4O2
596.3573853	C33H48N4O6
596.3865602	C40H52O4
597.0568678	C18H25Cl2N9O4S3
597.3512969	C31H51NO10
597.3526343	C32H47N5O6
598.1189318	C26H27IN6O3
598.1897704	C27H34O15
598.2430475	C35H34MgN4O4
598.2566682	C36H38O8
598.279135	C34H38N4O6
598.3505686	C35H50O8
599.309432	C33H45NO9
600.2054205	C27H36O15
600.2206766	C31H36O12
600.3298331	C34H48O9
600.3662186	C35H52O8
600.4178603	C40H56O4
601.047506	C14H26N3O17P3
601.1934924	C17H39N5O14S2
601.9968843	C28H10O16
602.1084957	C24H27KN4O10S
602.2084892	C25H30N8O10
602.2416868	C37H34N2O6
602.3454832	C34H50O9
602.3607393	C38H50O6
602.4335104	C40H58O4
602.4760093	C35H62N4O42
602.9569902	C10H17N5O17P4
603.2824232	C33H39N4O7-
603.3618616	C30H53NO11
604.1767491	C33H32FeN4O4
604.1772976	C33H32FeN4O4
604.2883623	C32H44O11
604.3975188	C35H56O8
605.0771528	C16H25N5O16P2
606.2312413	C30H38O13
606.2366015	C36H34N2O7
606.2676268	C31H42O12
606.272987	C37H38N2O6
606.3166071	C32H47F5O3S
606.4549145	C42H58N2O
607.0815695	C17H27N3O17P2
607.1989687	C20H38N3O16P
607.3118321	C31H41N7O6
608.1741204	C28H32O15
608.2634849	C35H36N4O6
608.2733809	C33H40N2O9
608.288637	C37H40N2O6
608.298533	C35H44O9
609.283886	C36H39N3O6
609.2951194	C35H39N5O5
609.2959135	C37H41N2O6
610.1322555	C30H26O14
610.1533849	C27H30O16
610.1897704	C28H34O15
610.1951306	C34H30N2O9
610.206662	C35H30MgN4O5
610.2539829	C33H34N6O6
610.3114977	C31H42N6O7
611.1606614	C27H31O16
611.3682843	C33H49N5O6
612.0766885	C22H24N6O9S3
612.1519619	C20H32N6O12S2
612.2182199	C36H36FeN4O2
612.2187685	C36H36FeN4O2
612.2223121	C35H32MgN4O5
612.23191	C31H36N2O11
612.3662186	C36H52O8
613.362805	C36H47N5O4
613.7696358	C11H9I3N2O4
614.1472675	C20H31N4O16P
614.184685	C27H34O16
614.2379621	C35H34MgN4O5
614.3122856	C23H46N6O13
614.3609796	C40H46N4O22
614.3818687	C36H54O8
614.3964729	C32H58N2O7S
615.2963012	C23H45N5O14
615.3043467	C33H45NO10
616.1772976	C34H32FeN4O4
616.2866589	C25H48FeN6O83
616.3611333	C35H52O9
616.3766296	C40H48N4O22
616.3777268	C40H48N4O2
616.3975188	C36H56O8
617.2294672	C31H39NO10S
618.2676268	C32H42O12
618.9660326	C17H15N7Na2O8S4
619.0564174	C16H23N5O17P2
619.0928029	C17H27N5O16P2
620.0777511	C19H24N8O10S3
620.1181594	C25H28N6O7S3
620.2832769	C32H44O12
621.060834	C17H25N3O18P2
621.30233	C30H39N9O6
621.6059954	C40H79NO3
621.9461578	C20H20I2N2O5
622.3042871	C38H42N2O6
622.3591166	C32H46N8O5
622.4808545	C37H66O7
622.5688816	C43H74O2
624.1715021	C34H32N4O4Zn
624.2054205	C29H36O15
624.3199372	C38H44N2O6
624.5845317	C43H76O2
625.3033008	C30H47N3O9S
626.1482995	C27H30O17
626.2296186	C24H34N8O12
626.3666126	C33H54O11
627.2315757	C32H37NO12
627.7852859	C12H11I3N2O4
628.2308474	C36H36O10
628.2672329	C37H40O9
628.3036184	C38H44O8
628.3373186	C35H44N6O5
628.3624707	C37H48N4O5
629.0096439	C15H23N2O19P2S-
629.3199967	C34H47NO10
629.5859287	C40H75N3O2
630.1003035	C24H26N2O16S
630.1421821	C20H31N4O17P
630.3152457	C33H46N2O10
630.345106	C33H50N4O6S
630.4295678	C38H59FO6
631.2992613	C33H45NO11
632.0425382	C28H19IN5O5
632.1507981	C27H33ClO15
632.2875399	C39H40N2O62
632.3726414	C40H48N4O3
632.3924334	C36H56O9
633.2116281	C23H39NO19
633.2785259	C32H43NO12
634.0806139	C27H22O18
634.1028812	C25H23N8NaO7S2
634.1322555	C32H26O14
634.2138546	C31H35N2NaO11
634.2657087	C32H43ClN2O9
634.289031	C35H42N2O9
635.1421087	C27H29N3O13S
635.6216455	C41H81NO3
636.096264	C27H24O18
636.1519619	C22H32N6O12S2
636.2835516	C38H40N2O7
636.3410665	C36H48N2O8
636.4071295	C29H52N10O6
637.4136065	C26H45N020
638.111914	C27H26O18
638.3454832	C37H50O9
638.4757691	C37H66O8
638.5426669	C46H70O
639.0380039	C15H24N5O17P3
639.3043467	C35H45NO10
640.1792057	C32H32O14
640.2003351	C29H36O16
640.2169286	C34H32N4O9
640.2452687	C25H36N8O12
641.0863752	C18H33FeO21
641.2002923	C26H35N5O12S
641.3199967	C35H47NO10
641.5383098	C41H71NO4
642.1948558	C32H34O14
642.3380284	C29H55O13P
643.2199651	C31H37N3O10S
643.3138655	C30H49N3O10S
645.0236798	C25H29I2NO3
645.1424003	C25H27N9O8S2
645.2370855	C21H40N7O14P
645.2480136	C25H43NO18
645.3149114	C34H47NO11
646.2777976	C37H42O10
646.371698	C36H54O10
646.5688816	C45H74O2
647.3798336	C32H58NO10P
648.2934476	C37H44O10
648.4730057	C35H69O8P
648.4965045	C39H68O7
648.5845317	C45H76O2
649.3954837	C32H60NO10P
649.6372955	C42H83NO3
649.7584024	C15H9I3O5
650.1482995	C29H30O17
650.2522683	C32H38N6O7S
650.3302271	C34H50O12
650.6213111	C42H82O4
650.7900369	C15H12I3NO4
651.1461503	C34H32ClFeN4O4
651.2890905	C32H45NO13
651.3420696	C38H45N5O5
652.1957993	C38H28N4O7
652.2268246	C33H36N2O12
652.2896997	C37H40N4O7
652.2995956	C35H44N2O10
652.3148518	C39H44N2O7
652.3247478	C37H48O10
652.3501401	C40H48N2O62
652.6158318	C45H80O2
652.6733467	C43H88O3
653.221282	C32H40BrN5O5
654.2464974	C38H38O10
654.2689642	C36H38N4O8
654.3814273	C35H60O7P2
654.5375815	C46H70O2
655.1868761	C29H35O17
655.2992613	C35H45NO11
655.4156285	C32H57N5O9
656.1563618	C32H32O13S
656.1952497	C29H36O17
656.3057437	C33H44N4O10
656.3228503	C25H48N6O14
656.4261336	C35H56N6O6
658.4233396	C42H58O6
659.2002755	C35H33NO12
659.2988841	C32H45N5O8S
659.4231139	C31H53N11O5
659.4397179	C38H61NO8
659.8613706	C6H18O24P6
660.2054205	C32H36O15
660.3159144	C36H44N4O8
660.4237335	C38H60O9
661.2108708	C24H36N7O13P
661.2320002	C21H40N7O15P
661.309826	C34H47NO12
661.8060213	C16H13I3N2O3
663.1091216	C21H27N7O14P2
663.2476502	C21H42N7O15P
663.3011923	C33H49N3O7S2
663.3747482	C32H58NO11P
664.0931372	C21H26N6O15P2
664.3822626	C36H56O11
665.1004137	C21H27N6O15P2
665.1247717	C21H29N7O14P2
665.3047406	C33H47NO13
665.3577196	C39H47N5O5
665.3903983	C32H60NO11P
666.2218584	C24H42O21
666.2788602	C35H42N2O11
666.3152457	C36H46N2O10
667.1243449	C25H26N9NaO8S2
668.2832769	C36H44O12
668.3138285	C38H48CaN2O6
668.3308958	C36H48N2O10
668.4417056	C37H65O8P
668.5532316	C47H72O2
669.0485686	C16H26N5O18P3
669.1442172	C30H27N3O15
670.2757977	C28H38N12O6S
670.3928273	C35H58O12
670.4292128	C36H62O11
670.4573556	C37H67O8P
671.4469286	C33H61N5O9
672.4730057	C37H69O8P
673.2628926	C28H43N5O12S
673.3145342	C33H47N5O8S
673.3462115	C36H51NO11
674.2210706	C33H38O15
674.2381772	C25H42N2O19
674.2938416	C35H46O13
674.3666126	C37H54O11
674.3791834	C37H50N6O6
674.4366982	C35H58N6O7
674.4886558	C37H71O8P
675.325476	C35H49NO12
676.2529511	C31H46Cl2N2O10
677.0870488	C20H29N3O19P2
677.8309198	C8H22K2O15Sb2
678.1326669	C20H34AuO9PS
679.1026989	C20H31N3O19P2
680.2046326	C42H32O9
680.2423555	C44H32N4O4
681.3373781	C35H47N5O9
682.2472853	C32H42O16
682.3254165	C40H46N2O8
682.3465458	C37H50N2O10
682.5324961	C47H70O3
682.9233206	C10H18N5O20P5
684.1426128	C21H32N7O15P2
685.3255847	C25H43N13O10
685.3574449	C36H51N3O10
685.4625786	C34H63N5O9
687.038384	C17H27N3O20P2S
687.148878	C21H35N7O13P2S
687.4193764	C35H61NO12
688.3624707	C42H48N4O5
689.3411261	C36H51NO12
690.3298499	C34H50N4O9S
690.3781207	C42H50N4O5
690.4158436	C44H50N8
691.2871724	C34H46ClN3O10
692.0971271	C28H25N6NaO10S2
692.225762	C40H36O11
692.3407918	C36H52O13
694.2010038	C34H34N2O14
694.3465458	C38H50N2O10
695.1850194	C34H33NO15
696.0837632	C32H22N6Na2O6S2
696.2085878	C35H37ClN2O11
696.2781915	C37H44O13
696.3410665	C41H48N2O8
696.5481462	C48H72O3
697.309826	C37H47NO12
698.2587935	C37H38N4O10
698.3862139	C34H64Cl2N2O6S
699.3420696	C42H45N5O5
699.363199	C39H49N5O7
700.2632101	C38H40N2O11
700.3571105	C37H52N2O11
700.5043058	C39H73O8P
701.398641	C35H59NO13
701.5091349	C39H67N5O6
701.5359403	C39H76NO7P
702.2887562	C36H46O14
702.2981726	C32H46N8O6S2
702.5434547	C43H74O7
703.4506766	C36H65NO12
704.3937708	C43H52N4O5
705.2646071	C35H39N5O11
707.2484075	C26H45NO21
708.2166539	C35H36N2O14
708.2206766	C40H36O12
708.2629354	C34H44O16
710.3097832	C35H46N6O8S
710.3414605	C38H50N2O11
711.0591333	C18H28N5O19P3
711.3301843	C36H49N5O8S
711.4322631	C34H66NO12P
712.1963124	C30H36N2O18
712.2731061	C37H44O14
712.3240958	C34H52N2O12S
712.3670065	C36H56O14
712.5430608	C48H72O4
712.5794463	C49H76O3
714.2887562	C37H46O14
714.3727606	C38H54N2O11
714.3979127	C40H58O11
715.0481747	C24H24N5O15P3
715.1727845	C21H35N9O15P2
716.3573853	C43H48N4O6
716.3771773	C39H56O12
716.5144766	C43H73O6P
716.5532316	C51H72O2
716.5588668	C40H79NO7P
717.4451972	C40H63NO10
717.4663266	C37H67NO12
717.5308549	C39H76NO8P
718.3002643	C41H42N4O8
718.3730354	C43H50N4O6
719.0043343	C15H25N5O20P4
719.4455912	C36H65NO13
720.2629354	C35H44O16
720.3127601	C37H48N6O5S2
720.3886854	C43H52N4O6
721.2887302	C27H47N9O10S2
722.1435606	C21H40O23P2
722.2574561	C38H42O14
722.4241275	C39H62O12
722.4440276	C40H68O7P2
723.3043802	C27H49N9O10S2
724.0289171	C28H32Cl2O10P2S2
724.330621	C36H52O15
724.476163	C40H68O11
725.2034159	C21H41N7O17P2
726.1755769	C30H34N2O19
726.1908331	C34H34N2O16
726.3516312	C42H50N2O9
726.5587109	C49H74O4
728.4135628	C41H60O11
730.278483	C37H42N6O8S
730.590011	C49H78O4
731.1261095	C30H33FeN3O15
731.4608473	C41H65NO10
732.4084774	C40H60O12
733.4612412	C37H67NO13
733.5621551	C40H80NO8P
734.460513	C41H66O11
735.2374489	C34H41NO17
735.5050341	C38H74NO10P
736.2420808	C44H36N2O9
736.4397775	C40H64O12
737.562572	C39H82N2O6PS
738.6314819	C52H82O2
739.827701	C6H19O27P7
740.1741204	C39H32O15
740.2163791	C33H40O19
741.1983306	C21H41N7O18P2
741.2236556	C33H41O19
741.2916097	C28H47N5O18
742.1956437	C32H38O20
742.2486227	C38H38N4O12
742.2684147	C34H46O18
742.4292128	C42H62O11
742.5019838	C44H70O9
743.075452	C21H28N7O17P3
743.2139806	C21H43N7O18P2
743.4092057	C37H61NO14
743.4873368	C45H65N3O6
743.546505	C41H78NO8P
744.0594676	C21H27N6O18P3
744.590167	C42H83NO7P
745.0911021	C21H30N7O17P3
745.4764974	C42H67NO10
746.1482995	C37H30O17
746.4241275	C41H62O12
746.605817	C42H85NO7P
747.4405058	C37H65NO14
747.4768913	C38H69NO13
748.2803168	C34H44N4O15
748.403392	C40H60O13
748.4397775	C41H64O12
748.5085258	C38H72N2O12
748.5254352	C40H77O10P
748.6158318	C53H80O2
749.3006602	C27H51FeN9O12
750.1398126	C23H36N4O20P2
750.4554276	C41H66O12
750.5281986	C43H74O10
750.5950964	C52H78O3
751.1350616	C22H35N5O20P2
753.2996552	C39H47NO14
754.3200563	C40H50O14
754.4549862	C37H72O11P2
754.5594987	C43H78O10
755.3153053	C39H49NO14
756.0819344	C20H27N10O16P3
756.2112937	C33H40O20
756.2476792	C34H44O19
756.5751488	C43H80O10
757.1974408	C36H37O18
757.2185702	C33H41O20
757.4248557	C38H63NO14
758.2345097	C41H38N6O5S2
760.2883623	C45H44O11
760.2955729	C39H44N4O12
760.4397775	C42H64O12
760.5850816	C42H83NO8P
761.2096229	C40H41FeN4O6S
761.5206842	C40H76NO10P
761.5934552	C42H84NO8P
763.2091027	C35H39O19-
764.1089432	C21H33N7O18P3
764.4346921	C41H64O13
765.2919151	C25H44N13O13P
765.4200451	C42H59N3O10
766.1648348	C32H38N4O12S3
766.3723834	C39H54N6O8S
766.4503422	C41H66O13
766.590011	C52H78O4
766.6991675	C55H90O
766.9951986	C17H27N3O23P2S2
767.1152084	C21H36N7O16P3S
767.3312469	C37H49N7O9S
767.3857068	C35H62NO15P
768.1124945	C36H30Cl2N2O13
768.4659923	C41H68O13
769.4248557	C39H63NO14
770.2668725	C38H42N8O6S2
771.4405058	C39H65NO14
772.2062083	C33H40O21
772.2680513	C31H45N6O15P
772.330621	C40H52O15
772.5438242	C39H84NO7P2S
773.0071443	C29H20ClN7O11S3
773.1792959	C29H36N5O18P
773.2134848	C33H41O21
774.2473159	C30H43N6O16P
774.5281986	C45H74O10
775.194946	C29H38N5O18P
776.2629659	C30H45N6O16P
